corner_id,x,y
0,46.28571428571428,271.20000000000005
1,53.24404086265602,215.94279228149827
2,178.6285714285714,241.7142857142857
3,150.76958002270143,201.77707150964807
4,59.31428571428569,170.40000000000003
5,132.68571428571428,175.8857142857143
6,179.31428571428572,161.48571428571427
7,187.54285714285712,181.37142857142857
8,212.91428571428568,128.57142857142856
9,230.86038592508515,167.4524404086265
