corner_id,x,y
0,53.14285714285714,229.37142857142865
1,57.94285714285712,195.7714285714286
2,172.45714285714283,214.9714285714286
3,169.7142857142857,184.1142857142857
4,72.34285714285713,177.25714285714287
5,168.34285714285713,170.40000000000003
6,210.85714285714286,132.0
7,225.25714285714284,168.34285714285716
8,232.11428571428567,181.37142857142857
9,40.79999999999998,278.0571428571429
10,177.25714285714284,240.3428571428572
11,241.7142857142857,205.37142857142857
